ID,CPT/HCPC Code,Modifier,Medicare Location,Global Surgery Indicator,Multiple Surgery Indicator,Prevailing Charge Amount,Fee Schedule Amount,Site of Service Amount,PDF Name,Timestamp
28163,45334,,4.0,0,3.0,X,580.45,X,45332-47130.pdf,2025-02-11 02:48:24
28164,45335,,1.0,0,3.0,X,348.50,182.60,45332-47130.pdf,2025-02-11 02:48:24
28165,45335,,2.0,0,3.0,X,307.36,166.25,45332-47130.pdf,2025-02-11 02:48:24
28166,45335,,3.0,0,3.0,X,307.36,166.25,45332-47130.pdf,2025-02-11 02:48:24
28167,45335,,4.0,0,3.0,X,307.36,166.25,45332-47130.pdf,2025-02-11 02:48:24
28168,45337,,1.0,0,3.0,X,633.37,X,45332-47130.pdf,2025-02-11 02:48:24
28169,45337,,2.0,0,3.0,X,623.45,X,45332-47130.pdf,2025-02-11 02:48:24
28170,45337,,3.0,0,3.0,X,609.17,X,45332-47130.pdf,2025-02-11 02:48:24
28171,45337,,4.0,0,3.0,X,609.80,X,45332-47130.pdf,2025-02-11 02:48:24
28172,45338,,1.0,0,3.0,X,499.16,X,45332-47130.pdf,2025-02-11 02:48:24
28173,45338,,2.0,0,3.0,X,491.88,X,45332-47130.pdf,2025-02-11 02:48:24
28174,45338,,3.0,0,3.0,X,461.71,X,45332-47130.pdf,2025-02-11 02:48:24
28175,45338,,4.0,0,3.0,X,456.00,X,45332-47130.pdf,2025-02-11 02:48:24
28176,45340,,1.0,0,3.0,X,800.83,218.03,45332-47130.pdf,2025-02-11 02:48:24
28177,45340,,2.0,0,3.0,X,695.17,199.39,45332-47130.pdf,2025-02-11 02:48:24
28178,45340,,3.0,0,3.0,X,695.17,199.39,45332-47130.pdf,2025-02-11 02:48:24
28179,45340,,4.0,0,3.0,X,695.17,199.39,45332-47130.pdf,2025-02-11 02:48:24
28180,45341,,1.0,0,3.0,X,512.64,X,45332-47130.pdf,2025-02-11 02:48:24
28181,45341,,2.0,0,3.0,X,464.78,X,45332-47130.pdf,2025-02-11 02:48:24
28182,45341,,3.0,0,3.0,X,464.78,X,45332-47130.pdf,2025-02-11 02:48:24
28183,45341,,4.0,0,3.0,X,464.78,X,45332-47130.pdf,2025-02-11 02:48:24
28184,45342,,1.0,0,3.0,X,590.75,X,45332-47130.pdf,2025-02-11 02:48:24
28185,45342,,2.0,0,3.0,X,536.12,X,45332-47130.pdf,2025-02-11 02:48:24
28186,45342,,3.0,0,3.0,X,536.12,X,45332-47130.pdf,2025-02-11 02:48:24
28187,45342,,4.0,0,3.0,X,536.12,X,45332-47130.pdf,2025-02-11 02:48:24
28188,45346,,,0,3.0,X,*,X,45332-47130.pdf,2025-02-11 02:48:24
28189,45347,,,0,3.0,X,*,X,45332-47130.pdf,2025-02-11 02:48:24
28190,45349,,,0,3.0,X,*,X,45332-47130.pdf,2025-02-11 02:48:24
28191,45350,,,0,3.0,X,*,X,45332-47130.pdf,2025-02-11 02:48:24
28192,45378,,1.0,0,2.0,X,926.69,X,45332-47130.pdf,2025-02-11 02:48:24
28193,45378,,2.0,0,2.0,X,908.11,X,45332-47130.pdf,2025-02-11 02:48:24
28194,45378,,3.0,0,2.0,X,855.21,X,45332-47130.pdf,2025-02-11 02:48:24
28195,45378,,4.0,0,2.0,X,847.45,X,45332-47130.pdf,2025-02-11 02:48:24
28196,45379,,1.0,0,3.0,X,"1,232.94",X,45332-47130.pdf,2025-02-11 02:48:24
28197,45379,,2.0,0,3.0,X,"1,219.14",X,45332-47130.pdf,2025-02-11 02:48:24
28198,45379,,3.0,0,3.0,X,"1,139.76",X,45332-47130.pdf,2025-02-11 02:48:24
28199,45379,,4.0,0,3.0,X,"1,145.36",X,45332-47130.pdf,2025-02-11 02:48:24
28200,45380,,1.0,0,3.0,X,"1,041.86",X,45332-47130.pdf,2025-02-11 02:48:24
28201,45380,,2.0,0,3.0,X,"1,021.86",X,45332-47130.pdf,2025-02-11 02:48:24
28202,45380,,3.0,0,3.0,X,983.35,X,45332-47130.pdf,2025-02-11 02:48:24
28203,45380,,4.0,0,3.0,X,978.31,X,45332-47130.pdf,2025-02-11 02:48:24
28204,45381,,1.0,0,3.0,X,938.66,535.28,45332-47130.pdf,2025-02-11 02:48:24
28205,45381,,2.0,0,3.0,X,832.43,489.33,45332-47130.pdf,2025-02-11 02:48:24
28206,45381,,3.0,0,3.0,X,832.43,489.33,45332-47130.pdf,2025-02-11 02:48:24
28207,45381,,4.0,0,3.0,X,832.43,489.33,45332-47130.pdf,2025-02-11 02:48:24
28208,45382,,1.0,0,3.0,X,"1,314.35",X,45332-47130.pdf,2025-02-11 02:48:24
28209,45382,,2.0,0,3.0,X,"1,300.06",X,45332-47130.pdf,2025-02-11 02:48:24
28210,45382,,3.0,0,3.0,X,"1,221.96",X,45332-47130.pdf,2025-02-11 02:48:24
28211,45382,,4.0,0,3.0,X,"1,221.00",X,45332-47130.pdf,2025-02-11 02:48:24
28212,45384,,1.0,0,3.0,X,"1,469.41",X,45332-47130.pdf,2025-02-11 02:48:24
28213,45384,,2.0,0,3.0,X,"1,442.21",X,45332-47130.pdf,2025-02-11 02:48:24
28214,45384,,3.0,0,3.0,X,"1,354.45",X,45332-47130.pdf,2025-02-11 02:48:24
28215,45384,,4.0,0,3.0,X,"1,340.17",X,45332-47130.pdf,2025-02-11 02:48:24
28216,45385,,1.0,0,3.0,X,"1,469.41",X,45332-47130.pdf,2025-02-11 02:48:24
28217,45385,,2.0,0,3.0,X,"1,442.21",X,45332-47130.pdf,2025-02-11 02:48:24
28218,45385,,3.0,0,3.0,X,"1,354.45",X,45332-47130.pdf,2025-02-11 02:48:24
28219,45385,,4.0,0,3.0,X,"1,340.17",X,45332-47130.pdf,2025-02-11 02:48:24
28220,45386,,1.0,0,3.0,X,"1,799.36",580.24,45332-47130.pdf,2025-02-11 02:48:24
28221,45386,,2.0,0,3.0,X,"1,568.44",531.30,45332-47130.pdf,2025-02-11 02:48:24
28222,45386,,3.0,0,3.0,X,"1,568.44",531.30,45332-47130.pdf,2025-02-11 02:48:24
28223,45386,,4.0,0,3.0,X,"1,568.44",531.30,45332-47130.pdf,2025-02-11 02:48:24
28224,45388,,,0,3.0,X,*,X,45332-47130.pdf,2025-02-11 02:48:24
28225,45389,,,0,3.0,X,*,X,45332-47130.pdf,2025-02-11 02:48:24
28226,45390,,,0,3.0,X,*,X,45332-47130.pdf,2025-02-11 02:48:24
28227,45391,,1.0,0,3.0,X,639.77,X,45332-47130.pdf,2025-02-11 02:48:24
28228,45391,,2.0,0,3.0,X,583.00,X,45332-47130.pdf,2025-02-11 02:48:24
28229,45391,,3.0,0,3.0,X,583.00,X,45332-47130.pdf,2025-02-11 02:48:24
28230,45391,,4.0,0,3.0,X,583.00,X,45332-47130.pdf,2025-02-11 02:48:24
28231,45392,,1.0,0,3.0,X,804.11,X,45332-47130.pdf,2025-02-11 02:48:24
28232,45392,,2.0,0,3.0,X,737.55,X,45332-47130.pdf,2025-02-11 02:48:24
28233,45392,,3.0,0,3.0,X,737.55,X,45332-47130.pdf,2025-02-11 02:48:24
28234,45392,,4.0,0,3.0,X,737.55,X,45332-47130.pdf,2025-02-11 02:48:24
28235,45393,,,0,3.0,X,*,X,45332-47130.pdf,2025-02-11 02:48:24
28236,45395,,1.0,90,2.0,X,"3,781.91",X,45332-47130.pdf,2025-02-11 02:48:24
28237,45395,,2.0,90,2.0,X,"3,385.76",X,45332-47130.pdf,2025-02-11 02:48:24
28238,45395,,3.0,90,2.0,X,"3,385.76",X,45332-47130.pdf,2025-02-11 02:48:24
28239,45395,,4.0,90,2.0,X,"3,385.76",X,45332-47130.pdf,2025-02-11 02:48:24
28240,45397,,1.0,90,2.0,X,"4,097.17",X,45332-47130.pdf,2025-02-11 02:48:24
28241,45397,,2.0,90,2.0,X,"3,686.32",X,45332-47130.pdf,2025-02-11 02:48:24
28242,45397,,3.0,90,2.0,X,"3,686.32",X,45332-47130.pdf,2025-02-11 02:48:24
28243,45397,,4.0,90,2.0,X,"3,686.32",X,45332-47130.pdf,2025-02-11 02:48:24
28244,45398,,,0,3.0,X,*,X,45332-47130.pdf,2025-02-11 02:48:24
28245,45399,,,YYY,2.0,X,#,X,45332-47130.pdf,2025-02-11 02:48:24
28246,45400,,1.0,90,2.0,X,"2,204.86",X,45332-47130.pdf,2025-02-11 02:48:24
28247,45400,,2.0,90,2.0,X,"1,979.56",X,45332-47130.pdf,2025-02-11 02:48:24
28248,45400,,3.0,90,2.0,X,"1,979.56",X,45332-47130.pdf,2025-02-11 02:48:24
28249,45400,,4.0,90,2.0,X,"1,979.56",X,45332-47130.pdf,2025-02-11 02:48:24
28250,45402,,1.0,90,2.0,X,"2,986.61",X,45332-47130.pdf,2025-02-11 02:48:24
28251,45402,,2.0,90,2.0,X,"2,686.89",X,45332-47130.pdf,2025-02-11 02:48:24
28252,45402,,3.0,90,2.0,X,"2,686.89",X,45332-47130.pdf,2025-02-11 02:48:24
28253,45402,,4.0,90,2.0,X,"2,686.89",X,45332-47130.pdf,2025-02-11 02:48:24
28254,45499,,,YYY,2.0,X,#,X,45332-47130.pdf,2025-02-11 02:48:24
28255,45500,,1.0,90,2.0,X,"1,667.87",X,45332-47130.pdf,2025-02-11 02:48:24
28256,45500,,2.0,90,2.0,X,"1,706.88",X,45332-47130.pdf,2025-02-11 02:48:24
28257,45500,,3.0,90,2.0,X,"1,458.68",X,45332-47130.pdf,2025-02-11 02:48:24
28258,45500,,4.0,90,2.0,X,"1,683.47",X,45332-47130.pdf,2025-02-11 02:48:24
28259,45505,,1.0,90,2.0,X,"1,524.52",X,45332-47130.pdf,2025-02-11 02:48:24
28260,45505,,2.0,90,2.0,X,"1,631.63",X,45332-47130.pdf,2025-02-11 02:48:24
28261,45505,,3.0,90,2.0,X,"1,658.55",X,45332-47130.pdf,2025-02-11 02:48:24
28262,45505,,4.0,90,2.0,X,"1,651.63",X,45332-47130.pdf,2025-02-11 02:48:24
28263,45520,,1.0,0,2.0,X,137.26,X,45332-47130.pdf,2025-02-11 02:48:24
28264,45520,,2.0,0,2.0,X,160.97,X,45332-47130.pdf,2025-02-11 02:48:24
28265,45520,,3.0,0,2.0,X,125.52,X,45332-47130.pdf,2025-02-11 02:48:24
28266,45520,,4.0,0,2.0,X,123.97,X,45332-47130.pdf,2025-02-11 02:48:24
28267,45540,,1.0,90,2.0,X,"2,789.25",X,45332-47130.pdf,2025-02-11 02:48:24
28268,45540,,2.0,90,2.0,X,"2,741.53",X,45332-47130.pdf,2025-02-11 02:48:24
28269,45540,,3.0,90,2.0,X,"2,544.79",X,45332-47130.pdf,2025-02-11 02:48:24
28270,45540,,4.0,90,2.0,X,"2,572.08",X,45332-47130.pdf,2025-02-11 02:48:24
28271,45541,,1.0,90,2.0,X,"2,634.36",X,45332-47130.pdf,2025-02-11 02:48:24
28272,45541,,2.0,90,2.0,X,"2,520.92",X,45332-47130.pdf,2025-02-11 02:48:24
28273,45541,,3.0,90,2.0,X,"2,426.24",X,45332-47130.pdf,2025-02-11 02:48:24
28274,45541,,4.0,90,2.0,X,"2,483.11",X,45332-47130.pdf,2025-02-11 02:48:24
28275,45550,,1.0,90,2.0,X,"3,527.55",X,45332-47130.pdf,2025-02-11 02:48:24
28276,45550,,2.0,90,2.0,X,"3,409.99",X,45332-47130.pdf,2025-02-11 02:48:24
28277,45550,,3.0,90,2.0,X,"3,281.69",X,45332-47130.pdf,2025-02-11 02:48:24
28278,45550,,4.0,90,2.0,X,"3,311.89",X,45332-47130.pdf,2025-02-11 02:48:24
28279,45560,,1.0,90,2.0,X,"1,530.83",X,45332-47130.pdf,2025-02-11 02:48:24
28280,45560,,2.0,90,2.0,X,"1,506.99",X,45332-47130.pdf,2025-02-11 02:48:24
28281,45560,,3.0,90,2.0,X,"1,409.18",X,45332-47130.pdf,2025-02-11 02:48:24
28282,45560,,4.0,90,2.0,X,"1,512.20",X,45332-47130.pdf,2025-02-11 02:48:24
28283,45562,,1.0,90,2.0,X,"2,576.56",X,45332-47130.pdf,2025-02-11 02:48:24
28284,45562,,2.0,90,2.0,X,"2,499.53",X,45332-47130.pdf,2025-02-11 02:48:24
28285,45562,,3.0,90,2.0,X,"2,340.61",X,45332-47130.pdf,2025-02-11 02:48:24
28286,45562,,4.0,90,2.0,X,"2,309.62",X,45332-47130.pdf,2025-02-11 02:48:24
28287,45563,,1.0,90,2.0,X,"4,064.23",X,45332-47130.pdf,2025-02-11 02:48:24
28288,45563,,2.0,90,2.0,X,"3,942.73",X,45332-47130.pdf,2025-02-11 02:48:24
28289,45563,,3.0,90,2.0,X,"3,692.12",X,45332-47130.pdf,2025-02-11 02:48:24
28290,45563,,4.0,90,2.0,X,"3,643.20",X,45332-47130.pdf,2025-02-11 02:48:24
28291,45800,,1.0,90,2.0,X,"3,411.02",X,45332-47130.pdf,2025-02-11 02:48:24
28292,45800,,2.0,90,2.0,X,"3,318.27",X,45332-47130.pdf,2025-02-11 02:48:24
28293,45800,,3.0,90,2.0,X,"2,960.17",X,45332-47130.pdf,2025-02-11 02:48:24
28294,45800,,4.0,90,2.0,X,"3,215.16",X,45332-47130.pdf,2025-02-11 02:48:24
28295,45805,,1.0,90,2.0,X,"3,928.25",X,45332-47130.pdf,2025-02-11 02:48:24
28296,45805,,2.0,90,2.0,X,"3,398.91",X,45332-47130.pdf,2025-02-11 02:48:24
28297,45805,,3.0,90,2.0,X,"3,164.30",X,45332-47130.pdf,2025-02-11 02:48:24
28298,45805,,4.0,90,2.0,X,"3,715.52",X,45332-47130.pdf,2025-02-11 02:48:24
28299,45820,,1.0,90,2.0,X,"2,949.38",X,45332-47130.pdf,2025-02-11 02:48:24
28300,45820,,2.0,90,2.0,X,"2,651.73",X,45332-47130.pdf,2025-02-11 02:48:24
28301,45820,,3.0,90,2.0,X,"3,166.50",X,45332-47130.pdf,2025-02-11 02:48:24
28302,45820,,4.0,90,2.0,X,"2,471.56",X,45332-47130.pdf,2025-02-11 02:48:24
28303,45825,,1.0,90,2.0,X,"3,099.09",X,45332-47130.pdf,2025-02-11 02:48:24
28304,45825,,2.0,90,2.0,X,"3,054.42",X,45332-47130.pdf,2025-02-11 02:48:24
28305,45825,,3.0,90,2.0,X,"2,870.47",X,45332-47130.pdf,2025-02-11 02:48:24
28306,45825,,4.0,90,2.0,X,"2,837.83",X,45332-47130.pdf,2025-02-11 02:48:24
28307,45900,,1.0,10,2.0,X,270.46,X,45332-47130.pdf,2025-02-11 02:48:24
28308,45900,,2.0,10,2.0,X,452.13,X,45332-47130.pdf,2025-02-11 02:48:24
28309,45900,,3.0,10,2.0,X,253.74,X,45332-47130.pdf,2025-02-11 02:48:24
28310,45900,,4.0,10,2.0,X,540.47,X,45332-47130.pdf,2025-02-11 02:48:24
28311,45905,,1.0,10,2.0,X,267.74,X,45332-47130.pdf,2025-02-11 02:48:24
28312,45905,,2.0,10,2.0,X,264.25,X,45332-47130.pdf,2025-02-11 02:48:24
28313,45905,,3.0,10,2.0,X,257.84,X,45332-47130.pdf,2025-02-11 02:48:24
28314,45905,,4.0,10,2.0,X,247.25,X,45332-47130.pdf,2025-02-11 02:48:24
28315,45910,,1.0,10,2.0,X,325.50,X,45332-47130.pdf,2025-02-11 02:48:24
28316,45910,,2.0,10,2.0,X,321.45,X,45332-47130.pdf,2025-02-11 02:48:24
28317,45910,,3.0,10,2.0,X,304.82,X,45332-47130.pdf,2025-02-11 02:48:24
28318,45910,,4.0,10,2.0,X,301.45,X,45332-47130.pdf,2025-02-11 02:48:24
28319,45915,,1.0,10,2.0,X,286.95,X,45332-47130.pdf,2025-02-11 02:48:24
28320,45915,,2.0,10,2.0,X,284.79,X,45332-47130.pdf,2025-02-11 02:48:24
28321,45915,,3.0,10,2.0,X,270.69,X,45332-47130.pdf,2025-02-11 02:48:24
28322,45915,,4.0,10,2.0,X,273.91,X,45332-47130.pdf,2025-02-11 02:48:24
28323,45990,,1.0,0,2.0,X,217.14,X,45332-47130.pdf,2025-02-11 02:48:24
28324,45990,,2.0,0,2.0,X,195.94,X,45332-47130.pdf,2025-02-11 02:48:24
28325,45990,,3.0,0,2.0,X,195.94,X,45332-47130.pdf,2025-02-11 02:48:24
28326,45990,,4.0,0,2.0,X,195.94,X,45332-47130.pdf,2025-02-11 02:48:24
28327,45999,,,YYY,2.0,X,#,X,45332-47130.pdf,2025-02-11 02:48:24
28328,46020,,1.0,0,2.0,X,554.16,487.71,45332-47130.pdf,2025-02-11 02:48:24
28329,46020,,2.0,0,2.0,X,492.26,435.78,45332-47130.pdf,2025-02-11 02:48:24
28330,46020,,3.0,0,2.0,X,492.26,435.78,45332-47130.pdf,2025-02-11 02:48:24
28331,46020,,4.0,0,2.0,X,492.26,435.78,45332-47130.pdf,2025-02-11 02:48:24
28332,46030,,1.0,0,2.0,X,320.18,X,45332-47130.pdf,2025-02-11 02:48:24
28333,46030,,2.0,0,2.0,X,288.91,X,45332-47130.pdf,2025-02-11 02:48:24
28334,46030,,3.0,0,2.0,X,177.72,X,45332-47130.pdf,2025-02-11 02:48:24
28335,46030,,4.0,0,2.0,X,304.95,X,45332-47130.pdf,2025-02-11 02:48:24
28336,46040,,1.0,90,2.0,X,789.91,X,45332-47130.pdf,2025-02-11 02:48:24
28337,46040,,2.0,90,2.0,X,780.13,X,45332-47130.pdf,2025-02-11 02:48:24
28338,46040,,3.0,90,2.0,X,731.36,X,45332-47130.pdf,2025-02-11 02:48:24
28339,46040,,4.0,90,2.0,X,736.70,X,45332-47130.pdf,2025-02-11 02:48:24
28340,46045,,1.0,90,2.0,X,558.51,X,45332-47130.pdf,2025-02-11 02:48:24
28341,46045,,2.0,90,2.0,X,694.36,X,45332-47130.pdf,2025-02-11 02:48:24
28342,46045,,3.0,90,2.0,X,546.99,X,45332-47130.pdf,2025-02-11 02:48:24
28343,46045,,4.0,90,2.0,X,524.41,X,45332-47130.pdf,2025-02-11 02:48:24
28344,46050,,1.0,10,2.0,X,332.76,X,45332-47130.pdf,2025-02-11 02:48:24
28345,46050,,2.0,10,2.0,X,286.24,X,45332-47130.pdf,2025-02-11 02:48:24
28346,46050,,3.0,10,2.0,X,234.25,X,45332-47130.pdf,2025-02-11 02:48:24
28347,46050,,4.0,10,2.0,X,316.00,X,45332-47130.pdf,2025-02-11 02:48:24
28348,46060,,1.0,90,2.0,X,"1,345.36",X,45332-47130.pdf,2025-02-11 02:48:24
28349,46060,,2.0,90,2.0,X,"1,320.72",X,45332-47130.pdf,2025-02-11 02:48:24
28350,46060,,3.0,90,2.0,X,"1,239.59",X,45332-47130.pdf,2025-02-11 02:48:24
28351,46060,,4.0,90,2.0,X,"1,233.62",X,45332-47130.pdf,2025-02-11 02:48:24
28352,46070,,1.0,90,2.0,X,501.11,X,45332-47130.pdf,2025-02-11 02:48:24
28353,46070,,2.0,90,2.0,X,493.44,X,45332-47130.pdf,2025-02-11 02:48:24
28354,46070,,3.0,90,2.0,X,461.77,X,45332-47130.pdf,2025-02-11 02:48:24
28355,46070,,4.0,90,2.0,X,456.76,X,45332-47130.pdf,2025-02-11 02:48:24
28356,46080,,1.0,10,2.0,X,784.08,X,45332-47130.pdf,2025-02-11 02:48:24
28357,46080,,2.0,10,2.0,X,802.63,X,45332-47130.pdf,2025-02-11 02:48:24
28358,46080,,3.0,10,2.0,X,753.82,X,45332-47130.pdf,2025-02-11 02:48:24
28359,46080,,4.0,10,2.0,X,715.68,X,45332-47130.pdf,2025-02-11 02:48:24
28360,46083,,1.0,10,2.0,X,218.51,185.58,45332-47130.pdf,2025-02-11 02:48:24
28361,46083,,2.0,10,2.0,X,215.97,183.43,45332-47130.pdf,2025-02-11 02:48:24
28362,46083,,3.0,10,2.0,X,205.33,174.67,45332-47130.pdf,2025-02-11 02:48:24
28363,46083,,4.0,10,2.0,X,203.06,172.85,45332-47130.pdf,2025-02-11 02:48:24
28364,46200,,1.0,90,2.0,X,991.00,X,45332-47130.pdf,2025-02-11 02:48:24
28365,46200,,2.0,90,2.0,X,898.80,X,45332-47130.pdf,2025-02-11 02:48:24
28366,46200,,3.0,90,2.0,X,767.98,X,45332-47130.pdf,2025-02-11 02:48:24
28367,46200,,4.0,90,2.0,X,760.83,X,45332-47130.pdf,2025-02-11 02:48:24
28368,46220,,1.0,10,2.0,X,275.36,X,45332-47130.pdf,2025-02-11 02:48:24
28369,46220,,2.0,10,2.0,X,273.96,X,45332-47130.pdf,2025-02-11 02:48:24
28370,46220,,3.0,10,2.0,X,268.16,X,45332-47130.pdf,2025-02-11 02:48:24
28371,46220,,4.0,10,2.0,X,267.02,X,45332-47130.pdf,2025-02-11 02:48:24
28372,46221,,1.0,10,2.0,X,216.10,184.72,45332-47130.pdf,2025-02-11 02:48:24
28373,46221,,2.0,10,2.0,X,218.23,186.38,45332-47130.pdf,2025-02-11 02:48:24
28374,46221,,3.0,10,2.0,X,212.29,180.64,45332-47130.pdf,2025-02-11 02:48:24
28375,46221,,4.0,10,2.0,X,221.03,188.89,45332-47130.pdf,2025-02-11 02:48:24
28376,46230,,1.0,10,2.0,X,368.82,325.19,45332-47130.pdf,2025-02-11 02:48:24
28377,46230,,2.0,10,2.0,X,388.85,343.25,45332-47130.pdf,2025-02-11 02:48:24
28378,46230,,3.0,10,2.0,X,371.21,328.08,45332-47130.pdf,2025-02-11 02:48:24
28379,46230,,4.0,10,2.0,X,367.27,324.93,45332-47130.pdf,2025-02-11 02:48:24
28380,46250,,1.0,90,2.0,X,804.14,X,45332-47130.pdf,2025-02-11 02:48:24
28381,46250,,2.0,90,2.0,X,869.05,X,45332-47130.pdf,2025-02-11 02:48:24
28382,46250,,3.0,90,2.0,X,814.29,X,45332-47130.pdf,2025-02-11 02:48:24
28383,46250,,4.0,90,2.0,X,805.02,X,45332-47130.pdf,2025-02-11 02:48:24
28384,46255,,1.0,90,2.0,X,"1,219.61",X,45332-47130.pdf,2025-02-11 02:48:24
28385,46255,,2.0,90,2.0,X,"1,283.52",X,45332-47130.pdf,2025-02-11 02:48:24
28386,46255,,3.0,90,2.0,X,"1,114.83",X,45332-47130.pdf,2025-02-11 02:48:24
28387,46255,,4.0,90,2.0,X,"1,101.60",X,45332-47130.pdf,2025-02-11 02:48:24
28388,46257,,1.0,90,2.0,X,"1,530.10",X,45332-47130.pdf,2025-02-11 02:48:24
28389,46257,,2.0,90,2.0,X,"1,461.76",X,45332-47130.pdf,2025-02-11 02:48:24
28390,46257,,3.0,90,2.0,X,"1,326.95",X,45332-47130.pdf,2025-02-11 02:48:24
28391,46257,,4.0,90,2.0,X,"1,303.31",X,45332-47130.pdf,2025-02-11 02:48:24
28392,46258,,1.0,90,2.0,X,"1,556.88",X,45332-47130.pdf,2025-02-11 02:48:24
28393,46258,,2.0,90,2.0,X,"1,529.43",X,45332-47130.pdf,2025-02-11 02:48:24
28394,46258,,3.0,90,2.0,X,"1,416.34",X,45332-47130.pdf,2025-02-11 02:48:24
28395,46258,,4.0,90,2.0,X,"1,399.84",X,45332-47130.pdf,2025-02-11 02:48:24
28396,46260,,1.0,90,2.0,X,"1,632.38",X,45332-47130.pdf,2025-02-11 02:48:24
28397,46260,,2.0,90,2.0,X,"1,761.05",X,45332-47130.pdf,2025-02-11 02:48:24
28398,46260,,3.0,90,2.0,X,"1,544.21",X,45332-47130.pdf,2025-02-11 02:48:24
28399,46260,,4.0,90,2.0,X,"1,567.98",X,45332-47130.pdf,2025-02-11 02:48:24
28400,46261,,1.0,90,2.0,X,"1,690.47",X,45332-47130.pdf,2025-02-11 02:48:24
28401,46261,,2.0,90,2.0,X,"1,660.28",X,45332-47130.pdf,2025-02-11 02:48:24
28402,46261,,3.0,90,2.0,X,"1,535.98",X,45332-47130.pdf,2025-02-11 02:48:24
28403,46261,,4.0,90,2.0,X,"1,517.88",X,45332-47130.pdf,2025-02-11 02:48:24
28404,46262,,1.0,90,2.0,X,"1,737.95",X,45332-47130.pdf,2025-02-11 02:48:24
28405,46262,,2.0,90,2.0,X,"1,706.79",X,45332-47130.pdf,2025-02-11 02:48:24
28406,46262,,3.0,90,2.0,X,"1,578.24",X,45332-47130.pdf,2025-02-11 02:48:24
28407,46262,,4.0,90,2.0,X,"1,559.78",X,45332-47130.pdf,2025-02-11 02:48:24
28408,46270,,1.0,90,2.0,X,855.57,X,45332-47130.pdf,2025-02-11 02:48:24
28409,46270,,2.0,90,2.0,X,870.95,X,45332-47130.pdf,2025-02-11 02:48:24
28410,46270,,3.0,90,2.0,X,777.52,X,45332-47130.pdf,2025-02-11 02:48:24
28411,46270,,4.0,90,2.0,X,803.52,X,45332-47130.pdf,2025-02-11 02:48:24
28412,46275,,1.0,90,2.0,X,"1,344.50",X,45332-47130.pdf,2025-02-11 02:48:24
28413,46275,,2.0,90,2.0,X,"1,263.09",X,45332-47130.pdf,2025-02-11 02:48:24
28414,46275,,3.0,90,2.0,X,"1,244.26",X,45332-47130.pdf,2025-02-11 02:48:24
28415,46275,,4.0,90,2.0,X,"1,247.99",X,45332-47130.pdf,2025-02-11 02:48:24
28416,46280,,1.0,90,2.0,X,"1,646.24",X,45332-47130.pdf,2025-02-11 02:48:24
28417,46280,,2.0,90,2.0,X,"1,645.85",X,45332-47130.pdf,2025-02-11 02:48:24
28418,46280,,3.0,90,2.0,X,"1,575.34",X,45332-47130.pdf,2025-02-11 02:48:24
28419,46280,,4.0,90,2.0,X,"1,624.86",X,45332-47130.pdf,2025-02-11 02:48:24
28420,46285,,1.0,90,2.0,X,813.25,X,45332-47130.pdf,2025-02-11 02:48:24
28421,46285,,2.0,90,2.0,X,746.73,X,45332-47130.pdf,2025-02-11 02:48:24
28422,46285,,3.0,90,2.0,X,701.35,X,45332-47130.pdf,2025-02-11 02:48:24
28423,46285,,4.0,90,2.0,X,807.66,X,45332-47130.pdf,2025-02-11 02:48:24
28424,46288,,1.0,90,2.0,X,"1,298.78",X,45332-47130.pdf,2025-02-11 02:48:24
28425,46288,,2.0,90,2.0,X,"1,278.97",X,45332-47130.pdf,2025-02-11 02:48:24
28426,46288,,3.0,90,2.0,X,"1,197.60",X,45332-47130.pdf,2025-02-11 02:48:24
28427,46288,,4.0,90,2.0,X,"1,184.61",X,45332-47130.pdf,2025-02-11 02:48:24
28428,46320,,1.0,10,2.0,X,300.74,257.84,45332-47130.pdf,2025-02-11 02:48:24
28429,46320,,2.0,10,2.0,X,269.28,230.78,45332-47130.pdf,2025-02-11 02:48:24
28430,46320,,3.0,10,2.0,X,255.39,218.95,45332-47130.pdf,2025-02-11 02:48:24
28431,46320,,4.0,10,2.0,X,252.57,216.75,45332-47130.pdf,2025-02-11 02:48:24
28432,46500,,1.0,10,2.0,X,177.55,163.40,45332-47130.pdf,2025-02-11 02:48:24
28433,46500,,2.0,10,2.0,X,160.85,147.74,45332-47130.pdf,2025-02-11 02:48:24
28434,46500,,3.0,10,2.0,X,159.79,147.61,45332-47130.pdf,2025-02-11 02:48:24
28435,46500,,4.0,10,2.0,X,173.40,159.60,45332-47130.pdf,2025-02-11 02:48:24
28436,46505,,1.0,10,2.0,X,478.24,390.04,45332-47130.pdf,2025-02-11 02:48:24
28437,46505,,2.0,10,2.0,X,423.27,351.24,45332-47130.pdf,2025-02-11 02:48:24
28438,46505,,3.0,10,2.0,X,423.27,351.24,45332-47130.pdf,2025-02-11 02:48:24
28439,46505,,4.0,10,2.0,X,423.27,351.24,45332-47130.pdf,2025-02-11 02:48:24
28440,46600,,1.0,0,2.0,X,81.53,68.01,45332-47130.pdf,2025-02-11 02:48:24
28441,46600,,2.0,0,2.0,X,81.01,67.54,45332-47130.pdf,2025-02-11 02:48:24
28442,46600,,3.0,0,2.0,X,80.02,66.68,45332-47130.pdf,2025-02-11 02:48:24
